/m/0dtkd4	3.579214032239624e-06
/m/02zk4n	4.263444910907672e-06
/m/0cc7bks	4.491449127933152e-06
/m/0500_w	4.774454519214533e-06
/m/03nx2lq	4.7969140427556225e-06
/m/09lrbv	5.322613932337498e-06
/m/0cwzb7	5.6523982553847025e-06
/m/0h3rf2j	5.660586663529075e-06
/m/08fyx1	5.660586663529075e-06
/m/03wfwl4	5.7452520888449905e-06
/m/05737b	5.7574732681641875e-06
/m/07b7pm	5.767373222864339e-06
/m/06nhvb	6.087814203217341e-06
/m/0b8pxt	6.183720446430465e-06
/m/047p8qy	6.877809616521531e-06
/m/07ctj5	7.01244322796061e-06
/m/052rh	7.721464935636317e-06
/m/02zdhf	8.000179898648542e-06
/m/02pj5qr	8.095147912797786e-06
/m/04ppcm	8.59601306892331e-06
/m/08gyzm	8.634459645976958e-06
/m/05y3z	8.774390856582273e-06
/m/0465khx	8.903359176720073e-06
/m/061rtf	9.078106644627521e-06
/m/079pwk	9.255756148133757e-06
/m/04py7r	9.503552884452708e-06
/m/05gw9r	9.555177524565366e-06
/m/032lgr	1.0315646107987892e-05
/m/04gth2	1.0502646099606842e-05
/m/03lgft	1.0706388964171514e-05
/m/048wsd	1.1096314352728533e-05
/m/063zzw	1.1355094049694704e-05
/m/014jmt	1.1360461248421969e-05
/m/05v2t3	1.1882030665225222e-05
/m/059zr0	1.2542671039462003e-05
/m/03ymgb	1.3677726923495894e-05
/m/026yhg	1.3778502447923686e-05
/m/03cbl9_	1.3791533230276166e-05
/m/05g_xw	1.4048037329709224e-05
/m/01kkd6	1.4917667949226984e-05
/m/04ljg5	1.5904422052448144e-05
/m/09s3w	1.608937847115594e-05
/m/04n3_8	1.6487948785987716e-05
/m/02q8twm	1.7109182623016503e-05
/m/08pjw1	1.7229502961632494e-05
/m/05zb4	1.8754369740807816e-05
/m/01kf5_	1.945510968711459e-05
/m/035bfz	1.9628510459509188e-05
/m/0fppz4	1.983347434626588e-05
/m/016g4s	2.0476674516841607e-05
/m/08zj5m	2.0799082111771577e-05
/m/01qfm2	2.119879129626992e-05
/m/01wc_w	2.1688060520198587e-05
/m/0dyc53	2.276703181350699e-05
/m/04znch	2.3029154904053766e-05
/m/097vqt	2.3036870077266912e-05
/m/02w3c7	2.3658911330701024e-05
/m/02y1kl	2.5287532326003048e-05
/m/03_cjc	2.531533672626727e-05
/m/030rg4	2.6530216042632563e-05
/m/0c8mb	2.736741379060795e-05
/m/06x661	2.8721845802659307e-05
/m/01h0j6	3.0443325956104088e-05
/m/01rjb2	3.190016187188217e-05
/m/0f99t	3.260597697082931e-05
/m/0kpt_	3.5070005275520975e-05
/m/04_y8b	3.5831448326305e-05
/m/01n2x4	3.622886330092146e-05
/m/03lp1_	3.6511399860911685e-05
/m/04b8t	3.6715375535230235e-05
/m/056cvdf	3.7799594138840904e-05
/m/02_ybg	4.4190582446413184e-05
/m/01bp2v	4.4208899200212846e-05
/m/01ngsj	4.569410755138089e-05
/m/01cs49	4.6610326111958824e-05
/m/0m1gt	4.7350172558180404e-05
/m/05n7f3	4.7479319194547107e-05
/m/0m4tt	5.138604830830378e-05
/m/01pr2g	5.257480615541048e-05
/m/02k4sc	5.34323203950113e-05
/m/0dc3k	5.414282788456016e-05
/m/03s3rn	5.4513565992095285e-05
/m/0859j	6.0757881909533744e-05
/m/04knj_	6.15590828921467e-05
/m/03cpzmn	6.325379680089142e-05
/m/026xyy	6.355953560721658e-05
/m/06dbhw	7.253901275408212e-05
/m/012mpq	7.557628384840257e-05
/m/027g73c	7.637203961675349e-05
/m/017dpx	7.834429112805956e-05
/m/01m3g2	7.968384165066911e-05
/m/01z3j2	8.963215779406178e-05
/m/0659_7	9.006531615183995e-05
/m/05v6cdn	9.147059788472074e-05
/m/01s08d	0.00011486335307754997
/m/0lnyz	0.00011609988075131011
/m/016zpp	0.00011681293940323529
/m/08myc3	0.00011829833331150655
/m/084_y	0.0001227516179067033
/m/01qvff	0.0001240971602621065
/m/0dwn8	0.00013939528622561876
/m/02kgf7	0.0001396450564545503
/m/07ckz	0.00015889041121320812
/m/03d4p1	0.0001797291752126222
/m/05bx6n	0.00020324556679589953
/m/0207sy	0.00021043134498291996
/m/0fbdb	0.0002128415213745167
/m/09qdd	0.0002138909381716263
/m/067b4q	0.00021670521002129612
/m/073vd8	0.00022253364538902534
/m/09jy30	0.00023063152374207507
/m/01qpbt	0.0002454084147945489
/m/020h7v	0.0002501482649256667
/m/04lcnv9	0.0002692324462860644
/m/0c1xzr	0.00029381195608482367
/m/02k5rl	0.0003052704823129368
/m/02rhy8s	0.00030770946028525444
/m/01f91_	0.0003249804181923184
/m/02qctq	0.00032831976174722236
/m/03ksjg	0.00033659036041254215
/m/02bh6d	0.00034340137583236747
/m/027pcv	0.0003848960595900839
/m/021fl7	0.00039196905061476107
/m/04_pd3	0.0004156860745469537
/m/02r5_b	0.00047818796643800794
/m/0f2nzn	0.0004990588235294117
/m/01cz4w	0.0006108421314870754
/m/05n4y	0.000615231485114687
/m/0l6w2	0.0006157562971430299
/m/068hbh	0.0006414801238723075
/m/01bg5t	0.0006986259961977114
/m/01y_2_	0.0007834429112805957
/m/01sbwk	0.0007851404183803674
/m/01k_hc	0.0008980908057101958
/m/01dwsz	0.0010044849289580751
/m/07s28	0.0010218611472882814
/m/02zvsm	0.0010951002439244255
/m/016gq4	0.0011690630276828887
/m/04bcff	0.0013664183037705273
/m/01r1wt	0.0017545932126015091
/m/011xdj	0.0020451292375146595
/m/054hcy	0.0026452950865410744
/m/01yt8c	0.0027199953903600657
/m/05ml4	0.0029278117647058817
/m/080vl	0.0029572804579531178
/m/047mr6	0.003198732623890109
/m/01yvs	0.0033128974562983567
/m/0277rq	0.00391969050614761
/m/0b2334	0.004248541190264761
/m/0dj6p	0.004365054627974694
/m/0fqtq	0.005640084172162726
/m/010qmszp	0.013466342015177301
/m/07l4g	0.014127827045839609
/m/03vgrr	0.014325811920537649
/m/0289n8t	0.02376470588235294
/m/0fkw3	0.0296395201911986
/m/019rl6	0.08312087182837176
/m/0glpjll	0.12
/m/0mgkg	0.24
/m/09jcvs	0.4
/m/02y1vz	1.0
