	0	0	0	0	0	1	1	1	1	1	2	2	2	2	2	3	3	3	3	3	4	4	4	4	4	5	5	5	5	5	6	6	6	6	6	7	7	7	7	7	8	8	8	8	8	9	9	9	9	9	10	10	10	10	10	11	11	11	11	11	12	12	12	12	12	13	13	13	13	13	14	14	14	14	14	15	15	15	15	15	16	16	16	16	16	17	17	17	17	17	18	18	18	18	18	19	19	19	19	19	20	20	20	20	20	21	21	21	21	21	22	22	22	22	22	23	23	23	23	23	24	24	24	24	24	25	25	25	25	25	26	26	26	26	26	27	27	27	27	27	28	28	28	28	28	29	29	29	29	29	30	30	30	30	30	31	31	31	31	31	32	32	32	32	32	33	33	33	33	33	34	34	34	34	34	35	35	35	35	35	36	36	36	36	36	37	37	37	37	37	38	38	38	38	38	39	39	39	39	39	40	40	40	40	40	41	41	41	41	41	42	42	42	42	42	43	43	43	43	43	44	44	44	44	44	45	45	45	45	45	46	46	46	46	46	47	47	47	47	47	48	48	48	48	48	49	49	49	49	49	50	50	50	50	50	51	51	51	51	51	52	52	52	52	52	53	53	53	53	53	54	54	54	54	54	55	55	55	55	55	56	56	56	56	56	57	57	57	57	57	58	58	58	58	58	59	59	59	59	59	60	60	60	60	60	61	61	61	61	61	62	62	62	62	62	63	63	63	63	63	64	64	64	64	64	65	65	65	65	65	66	66	66	66	66	67	67	67	67	67	68	68	68	68	68	69	69	69	69	69	70	70	70	70	70	71	71	71	71	71	72	72	72	72	72	73	73	73	73	73	74	74	74	74	74	75	75	75	75	75	76	76	76	76	76	77	77	77	77	77	78	78	78	78	78	79	79	79	79	79	80	80	80	80	80	81	81	81	81	81	82	82	82	82	82	83	83	83	83	83	84	84	84	84	84	85	85	85	85	85	86	86	86	86	86	87	87	87	87	87	88	88	88	88	88	89	89	89	89	89	90	90	90	90	90	91	91	91	91	91	92	92	92	92	92	93	93	93	93	93	94	94	94	94	94	95	95	95	95	95	96	96	96	96	96	97	97	97	97	97	98	98	98	98	98	99	99	99	99	99	100	100	100	100	100	101	101	101	101	101
2019-02-17	96	13	13	5	3	83	85	31	18	15	85	31	18	15	5	88	50	43	14	2	86	74	24	3	8	77	25	3	8	3	74	10	24	9	50	10	25	9	51	50	25	9	51	50	30	3	16	16	9	59	16	16	9	59	2	16	9	59	2	66	9	59	2	66	1	59	2	66	1	4	2	61	1	4	79	61	1	4	79	16	1	4	78	16	3	4	79	16	2	2	79	16	2	2	1	96	15	12	8	17	8	6	4	8	31	6	4	8	32	9	4	8	32	9	3	8	31	9	3	17	31	9	3	17	11	9	3	17	11	15	3	17	11	15	42	17	11	15	42	3	20	26	75	5	37	26	75	5	37	1	37	2	18	0	94	2	18	0	94	7	18	0	94	7	56	0	94	7	56	39	94	7	56	39	8	10	86	60	12	14	85	60	11	14	3	74	15	17	4	31	15	17	4	31	4	14	3	26	4	74	3	26	4	74	31	26	4	74	31	3	3	58	24	3	34	58	24	3	34	3	24	3	34	3	2	3	34	3	2	2	34	3	2	2	7	45	36	26	100	16	36	26	100	16	35	23	90	14	32	90	90	14	32	90	1	10	23	64	1	76	23	64	1	76	13	65	1	77	13	12	1	76	13	11	29	76	13	11	29	7	0	0	0	0	94	0	0	0	94	1	0	0	94	1	1	0	94	1	1	0	94	1	1	0	1	10	8	2	8	61	8	2	8	61	2	2	8	61	2	4	8	61	2	4	40	61	2	4	40	9	4	11	99	22	56	11	100	22	56	12	99	22	56	12	57	27	69	15	71	1	69	15	71	1	20	17	82	1	23	17	70	1	19	14	100	0	9	7	48	42	9	7	48	42	8	7	48	43	9	9	48	43	9	9	1	43	9	9	1	12	41	43	4	55	81	43	4	55	81	18	4	55	81	18	3	31	46	11	2	42	46	11	2	42	19	11	2	42	19	44	2	42	19	44	8	42	19	44	8	1	20	48	9	2	25	48	9	2	25	10	11	2	30	11	31	2	30	11	31	18	30	11	31	18	27	11	31	18	27	9	31	18	27	9	1	43	64	20	2	88	64	20	2	88	10	20	2	88	10	8	1	36	4	3	86	36	4	3	86	8	4	3	86	8	35	3	84	8	36	52	86	8	35	50	5	15	67	98	9	5
2019-02-24	91	12	13	5	3	82	87	33	17	15	87	33	17	15	5	93	48	42	14	2	84	73	24	3	8	76	25	4	8	3	73	10	24	10	46	11	25	10	47	53	25	10	47	53	27	3	15	17	9	56	15	17	9	56	2	17	9	56	2	66	9	56	2	66	1	56	2	66	1	4	2	61	1	4	79	61	1	4	79	14	1	4	78	14	2	4	79	14	2	2	79	14	2	2	1	88	14	12	7	15	7	6	4	7	32	6	4	8	32	9	4	8	32	9	3	7	31	8	3	17	31	8	3	17	11	8	3	17	11	14	3	17	11	14	40	17	11	14	40	3	20	24	70	5	38	24	70	5	38	1	35	2	19	0	90	2	19	0	90	6	19	0	90	6	55	0	90	6	55	37	90	6	55	37	8	10	84	56	12	13	84	55	11	13	3	70	14	16	4	30	14	16	4	30	5	14	3	25	4	71	3	25	4	71	29	25	4	71	29	3	3	56	23	3	34	56	23	3	34	3	23	3	34	3	2	3	34	3	2	4	34	3	2	4	6	48	34	55	90	17	34	55	90	17	24	50	81	15	22	87	81	15	22	87	1	11	15	62	0	71	15	62	0	71	13	62	1	72	13	12	0	71	13	12	32	71	13	12	32	6	0	0	0	0	93	0	0	0	93	1	0	0	93	1	1	0	93	1	1	0	93	1	1	0	1	8	8	2	8	60	7	2	9	61	2	2	8	60	2	4	8	60	2	4	38	60	2	4	38	8	4	10	95	21	55	10	95	21	55	11	95	21	55	11	50	25	69	13	62	1	69	13	62	1	19	16	71	1	21	22	61	1	18	19	92	1	9	9	44	42	9	9	44	42	9	9	44	43	8	8	44	43	8	8	1	43	8	8	1	12	39	38	3	55	77	38	3	55	77	17	3	55	77	17	3	31	44	10	2	40	44	10	2	40	20	10	2	40	20	43	2	40	20	43	8	40	20	43	8	2	22	46	9	2	24	46	9	2	24	10	10	3	28	12	31	2	29	12	31	15	29	12	31	15	30	12	31	15	30	10	31	15	30	10	1	35	72	24	2	83	72	24	2	83	8	24	2	83	8	7	1	34	4	3	82	34	4	3	82	8	4	3	82	8	32	3	82	8	32	45	82	8	32	44	4	15	62	86	7	7
2019-03-03	94	12	13	5	3	81	85	32	17	15	85	32	17	15	5	90	48	41	13	2	84	71	23	4	8	75	24	4	9	3	71	12	25	9	48	13	26	9	49	53	26	9	49	53	29	3	16	17	9	58	16	17	9	58	2	17	9	58	2	70	9	58	2	70	1	58	2	70	1	4	2	65	1	4	79	65	1	4	79	15	1	4	77	15	2	4	79	15	2	2	79	15	2	2	1	89	15	12	8	17	7	6	4	8	34	6	4	8	35	9	4	8	35	9	3	8	33	8	3	17	33	8	3	17	12	8	3	17	12	14	3	17	12	14	42	17	12	14	42	3	21	26	75	5	36	26	75	5	36	1	37	2	18	0	96	2	18	0	96	6	18	0	96	6	57	0	96	6	57	38	96	6	57	38	8	9	87	58	12	14	85	57	12	14	4	72	14	17	5	30	15	17	5	30	5	14	4	25	4	76	4	25	4	76	31	25	4	76	31	3	3	60	24	3	35	60	24	3	35	3	24	3	35	3	2	3	35	3	2	3	35	3	2	3	7	46	36	41	95	18	36	41	95	18	27	37	86	16	24	86	86	16	24	86	1	12	17	61	1	76	17	61	1	76	13	61	1	76	14	13	1	76	13	13	34	76	13	13	34	6	0	0	0	0	93	0	0	0	93	1	0	0	93	1	1	0	93	1	1	0	93	1	1	0	1	9	8	2	8	58	8	2	8	58	2	2	8	58	2	4	8	58	2	4	37	58	2	4	37	9	5	10	92	23	54	10	91	22	53	10	92	23	54	10	47	28	67	13	59	1	67	13	59	1	19	14	69	1	23	18	58	1	19	15	86	0	9	7	42	42	9	7	42	42	9	7	41	43	9	8	41	43	9	8	1	43	9	8	1	11	40	39	3	54	79	39	3	54	79	20	3	54	79	20	3	31	45	11	2	44	45	11	2	44	22	11	2	44	22	44	2	44	22	44	8	44	22	44	8	2	24	48	8	2	25	48	8	2	25	9	9	3	29	11	31	2	29	11	33	14	29	11	33	14	30	11	33	14	30	10	33	14	30	10	1	33	71	22	3	84	71	22	3	84	9	22	3	84	9	9	1	35	4	4	81	35	4	4	81	8	4	4	81	8	33	4	78	8	32	46	81	8	33	48	5	15	63	92	9	7
2019-03-10	98	13	13	5	3	83	84	32	17	15	84	32	17	15	5	90	48	42	14	4	84	72	24	7	9	76	25	7	9	3	72	20	26	9	47	21	27	9	48	50	27	9	48	50	28	3	15	16	9	58	15	16	9	58	2	16	9	58	2	67	9	58	2	67	1	58	2	67	1	4	2	61	1	4	80	61	1	4	80	15	1	4	79	15	2	4	80	15	2	2	80	15	2	2	1	90	15	12	8	16	7	6	4	7	33	6	4	8	34	9	4	8	34	9	3	7	32	8	3	18	32	8	3	18	12	8	3	18	12	14	3	18	12	14	42	18	12	14	42	3	21	25	75	5	35	25	75	5	35	1	37	2	18	0	91	2	18	0	91	7	18	0	91	7	54	0	91	7	54	37	91	7	54	37	8	10	83	57	12	13	82	56	11	13	3	71	15	16	4	28	14	16	4	29	5	14	3	23	4	76	3	23	4	76	30	23	4	76	30	3	3	60	23	3	35	60	23	3	35	3	23	3	35	3	2	3	35	3	2	3	35	3	2	3	6	47	33	43	94	17	33	43	94	17	42	39	85	16	38	88	85	16	38	88	1	11	27	62	0	100	27	62	0	100	13	62	1	100	13	17	0	100	13	16	31	100	13	16	31	5	0	0	0	0	93	0	0	0	93	1	0	0	93	1	1	0	93	1	1	0	93	1	1	0	1	8	8	2	8	62	8	2	8	62	2	2	8	62	2	3	8	62	2	3	36	62	2	3	36	9	5	8	89	22	56	9	88	22	57	11	89	22	56	11	46	27	69	14	56	1	69	14	56	1	19	16	67	1	21	19	55	1	18	16	81	0	9	8	39	43	9	8	39	43	10	8	39	42	9	8	39	42	9	8	1	42	9	8	1	11	44	39	3	54	79	39	3	54	79	20	3	54	79	20	3	31	45	11	2	46	45	11	2	46	17	11	2	46	17	48	2	46	17	48	9	46	17	48	9	2	18	52	10	2	24	52	10	2	24	8	12	3	28	10	28	3	29	10	28	14	29	10	28	14	27	10	28	14	27	8	28	14	27	8	1	33	65	20	2	81	65	20	2	81	8	20	2	81	8	8	1	34	3	3	88	34	3	3	88	8	3	3	88	8	35	3	88	8	35	43	88	8	35	45	4	15	69	86	8	6
2019-03-17	95	13	13	5	3	83	85	31	17	15	85	31	17	15	5	88	50	42	14	3	86	73	25	6	9	77	26	6	10	3	75	18	28	10	48	19	29	10	49	51	29	10	49	51	28	3	16	16	9	58	16	16	9	58	2	16	9	58	2	67	9	58	2	67	1	58	2	67	1	4	2	62	1	4	83	62	1	4	83	15	1	4	82	15	2	4	83	15	2	2	83	15	2	2	1	91	14	12	8	17	7	6	4	8	34	6	4	8	35	9	4	8	35	9	3	8	33	8	3	18	33	8	3	18	12	8	3	18	12	14	3	18	12	14	42	18	12	14	42	3	21	25	75	5	39	25	75	5	39	1	37	2	19	0	91	2	19	0	91	6	19	0	91	6	55	0	91	6	55	37	91	6	55	37	8	10	84	57	12	14	83	56	12	14	3	71	15	17	4	29	15	17	4	30	5	14	3	24	4	78	3	24	4	78	29	24	4	78	29	4	3	62	23	3	37	62	23	3	37	3	23	3	37	3	3	3	37	3	3	3	37	3	3	3	7	46	37	42	97	16	37	42	97	16	37	38	87	14	33	85	87	14	33	85	1	10	23	60	1	89	23	60	1	89	13	60	1	91	13	18	1	89	13	18	33	89	13	18	33	5	0	0	0	0	95	0	0	0	95	1	0	0	95	1	1	0	95	1	1	0	95	1	1	0	1	8	8	3	8	60	8	3	8	59	2	3	8	60	2	3	8	60	2	3	35	60	2	3	35	8	5	8	87	20	56	8	87	19	55	12	87	20	56	12	43	25	69	15	54	1	69	15	54	1	19	17	63	1	22	18	53	1	18	15	83	0	9	7	40	40	9	7	40	40	10	7	40	41	9	8	40	41	9	8	1	41	9	8	1	12	45	38	3	55	81	38	3	55	81	19	3	55	81	19	3	32	46	11	2	47	46	11	2	47	20	11	2	47	20	57	2	47	20	57	8	47	20	57	8	2	22	62	9	2	25	62	9	2	25	9	12	2	30	11	32	2	30	11	31	13	30	11	31	13	27	11	31	13	27	10	31	13	27	10	1	31	64	24	2	81	64	24	2	81	9	24	2	81	9	8	1	34	4	3	88	34	4	3	88	7	4	3	88	7	36	3	86	7	35	47	88	7	36	45	4	14	70	88	9	6
2019-03-24	91	13	13	5	3	82	83	32	17	15	83	32	17	15	5	90	49	43	14	2	85	74	24	3	9	77	26	3	10	3	74	9	28	10	47	9	29	10	48	52	29	10	48	52	28	3	15	16	9	56	15	16	9	56	2	16	9	56	2	67	9	56	2	67	1	56	2	67	1	4	2	62	1	4	82	62	1	4	82	15	1	4	81	15	2	4	82	15	2	2	82	15	2	2	1	89	15	13	8	16	7	6	4	8	35	6	4	8	35	9	4	8	35	9	3	8	33	9	3	18	33	9	3	18	11	9	3	18	11	13	3	18	11	13	42	18	11	13	42	3	20	23	74	5	38	23	74	5	38	1	37	2	19	0	90	2	19	0	90	6	19	0	90	6	55	0	90	6	55	44	90	6	55	44	8	9	84	67	12	13	84	66	12	13	3	83	15	16	4	28	15	17	4	29	4	13	3	23	4	75	3	23	4	75	29	23	4	75	29	4	3	59	23	3	38	59	23	3	38	4	23	3	38	4	2	3	38	4	2	2	38	4	2	2	7	52	35	25	96	14	35	25	96	14	27	23	87	12	25	81	87	12	25	81	1	9	17	57	1	61	17	57	1	61	9	58	1	61	10	21	1	61	9	22	36	61	9	22	36	6	0	0	0	0	96	0	0	0	96	1	0	0	96	1	1	0	96	1	1	0	96	1	1	0	1	9	7	3	7	65	7	3	7	66	2	3	7	65	2	3	7	65	2	3	34	65	2	3	34	8	5	8	85	21	53	8	86	21	53	11	85	21	53	11	40	26	65	13	50	1	65	13	50	1	21	15	59	1	24	17	49	1	20	14	82	1	10	7	39	41	10	7	39	41	9	7	40	41	9	9	40	41	9	9	1	41	9	9	1	11	43	44	4	50	83	44	4	50	83	21	4	50	83	21	3	29	48	12	1	50	48	12	1	50	18	12	1	50	18	58	1	50	18	58	7	50	18	58	7	2	20	63	8	2	24	63	8	2	24	8	10	3	28	9	33	3	29	10	33	12	29	10	33	12	25	10	33	12	25	9	33	12	25	9	1	29	59	22	3	82	59	22	3	82	9	22	3	82	9	8	1	34	4	3	95	34	4	3	95	6	4	3	95	6	33	3	94	6	33	45	95	6	33	44	5	12	64	86	10	7
2019-03-31	91	12	13	5	3	81	87	31	17	15	87	31	17	15	5	88	48	42	14	2	83	73	24	3	9	77	25	3	10	3	73	8	28	9	48	8	29	9	49	51	29	9	49	51	27	3	15	16	9	55	15	16	9	55	2	16	9	55	2	66	9	55	2	66	1	55	2	66	1	4	2	61	1	4	87	61	1	4	87	14	1	4	86	14	2	4	87	14	2	2	87	14	2	2	1	87	14	13	7	17	7	6	3	8	35	6	3	8	35	9	3	8	35	9	3	8	34	8	3	18	34	8	3	18	11	8	3	18	11	13	3	18	11	13	42	18	11	13	42	3	20	23	75	5	36	23	75	5	36	1	37	2	18	0	86	2	18	0	86	6	18	0	86	6	54	0	86	6	54	36	86	6	54	36	7	9	82	56	11	12	82	56	11	12	3	69	14	16	4	28	14	16	4	28	5	13	3	23	4	76	3	23	4	76	31	23	4	76	31	4	3	60	24	3	40	60	24	3	40	3	24	3	40	3	2	3	40	3	2	1	40	3	2	1	7	50	35	21	99	12	35	21	99	12	26	19	89	11	24	82	89	11	24	82	1	8	17	58	1	61	17	58	1	61	10	58	1	62	11	22	1	61	10	23	39	61	10	23	39	5	0	0	1	0	96	0	1	0	96	1	1	0	96	1	1	0	96	1	1	0	96	1	1	0	1	10	8	2	7	63	7	2	7	64	2	2	7	63	2	4	7	63	2	4	33	63	2	4	33	9	5	9	83	22	55	9	83	22	55	11	83	22	55	11	37	27	68	13	45	1	68	13	45	1	19	16	52	1	22	24	44	1	19	21	82	0	9	10	39	41	9	10	39	41	9	10	39	40	9	8	39	40	9	8	1	40	9	8	1	11	42	39	3	50	77	39	3	50	77	19	3	50	77	19	3	29	44	11	2	51	44	11	2	51	19	11	2	51	19	57	2	51	19	57	8	51	19	57	8	2	20	62	9	2	24	62	9	2	24	8	11	3	30	10	36	3	29	9	36	12	29	9	36	12	25	9	36	12	25	10	36	12	25	10	1	28	60	23	4	81	60	23	4	81	13	23	4	81	13	6	1	33	5	2	87	33	5	2	87	7	5	2	87	7	31	2	88	7	30	41	87	7	31	41	5	13	60	80	9	5
2019-04-07	90	12	13	5	3	80	85	31	17	15	85	31	17	15	5	88	48	43	14	2	84	75	24	3	9	78	25	3	10	4	73	10	28	12	47	10	29	12	48	50	29	12	48	50	27	4	15	16	8	56	15	16	8	56	2	16	8	56	2	68	8	56	2	68	1	56	2	68	1	4	2	63	1	4	84	63	1	4	84	14	1	4	85	14	2	4	84	14	2	2	84	14	2	2	1	87	14	12	7	18	7	6	3	9	36	6	3	9	36	9	3	9	36	9	3	8	34	9	3	18	34	9	3	18	13	9	3	18	13	13	3	18	13	13	42	18	13	13	42	3	23	23	75	5	37	23	75	5	37	1	37	2	18	0	88	2	18	0	88	6	18	0	88	6	57	0	88	6	57	36	88	6	57	36	7	10	86	55	11	13	87	54	11	13	3	69	13	16	4	27	14	16	4	27	4	13	3	23	4	77	3	23	4	77	34	23	4	77	34	4	3	61	27	3	42	61	27	3	42	4	27	3	42	4	2	3	42	4	2	1	42	4	2	1	7	56	34	18	97	14	34	18	97	14	26	17	88	12	23	83	88	12	23	83	1	9	17	59	1	61	17	59	1	61	11	59	1	60	11	24	1	61	11	24	40	61	11	24	40	5	0	0	1	0	95	0	1	0	95	1	1	0	95	1	1	0	95	1	1	0	95	1	1	0	1	11	7	2	7	63	7	2	7	63	2	2	7	63	2	4	7	63	2	4	34	63	2	4	34	9	5	9	86	23	54	9	85	23	54	11	86	23	54	11	36	28	66	14	45	1	66	14	45	1	18	16	52	1	21	28	44	1	18	23	82	0	9	11	40	43	9	11	40	43	9	11	40	43	9	8	40	43	9	8	1	43	9	8	1	11	43	38	3	51	78	38	3	51	78	20	3	51	78	20	3	29	45	11	2	54	45	11	2	54	18	11	2	54	18	60	2	54	18	60	8	54	18	60	8	1	20	65	8	2	24	65	8	2	24	9	10	2	28	12	39	2	28	11	39	12	28	11	39	12	24	11	39	12	24	9	39	12	24	9	1	28	57	22	3	77	57	22	3	77	9	22	3	77	9	5	1	32	4	2	92	32	4	2	92	9	4	2	92	9	33	2	94	8	34	44	92	9	33	44	5	17	63	85	9	6
2019-04-14	93	12	13	5	2	78	88	35	16	15	88	35	16	15	5	100	45	43	13	2	78	75	23	3	10	78	24	3	11	3	69	9	31	10	48	9	31	10	50	52	31	10	50	52	26	3	16	17	8	55	16	17	8	55	2	17	8	55	2	70	8	55	2	70	1	55	2	70	1	4	2	65	1	4	87	65	1	4	87	14	1	4	86	14	2	4	87	14	2	2	87	14	2	2	1	86	14	11	6	20	7	5	3	10	35	5	3	10	36	9	3	10	36	9	4	9	34	8	3	24	34	8	3	24	14	8	3	24	14	12	3	24	14	12	43	24	14	12	43	4	25	22	76	8	48	22	76	8	48	1	38	4	24	0	94	4	24	0	94	6	24	0	94	6	62	0	94	6	62	37	94	6	62	37	8	9	94	56	12	14	93	55	11	14	3	69	14	18	4	29	14	18	4	29	5	15	3	24	4	86	3	24	4	86	34	24	4	86	34	4	3	68	27	3	44	68	27	3	44	4	27	3	44	4	2	3	44	4	2	1	44	4	2	1	6	60	35	16	93	14	35	16	93	14	25	15	84	13	23	80	84	13	23	80	1	9	16	57	1	60	16	57	1	60	11	60	1	62	11	24	1	60	11	23	40	60	11	23	40	9	0	0	1	0	94	0	1	0	94	1	1	0	94	1	1	0	94	1	1	0	94	1	1	0	1	16	8	3	8	66	8	3	8	66	2	3	8	66	2	4	8	66	2	4	34	66	2	4	34	11	5	9	86	27	55	9	85	28	55	11	86	27	55	11	37	34	68	14	46	1	68	14	46	1	22	15	53	1	25	38	45	1	22	33	83	0	10	16	40	59	10	16	40	59	8	16	40	59	8	9	40	59	8	9	1	59	8	9	1	11	40	42	3	53	85	42	3	53	85	20	3	53	85	20	3	30	49	12	2	54	49	12	2	54	20	12	2	54	20	59	2	54	20	59	8	54	20	59	8	2	22	64	9	2	25	64	9	2	25	10	11	3	30	11	47	2	30	12	48	13	30	12	48	13	23	12	48	13	23	10	48	13	23	10	1	31	53	23	2	88	53	23	2	88	10	23	2	88	10	7	1	36	4	3	91	36	4	3	91	8	4	3	91	8	31	3	90	8	30	44	91	8	31	45	5	16	60	87	9	11
2019-04-21	93	12	13	5	3	82	87	35	17	15	87	35	17	15	5	99	48	43	13	2	82	75	23	3	10	79	24	4	10	3	70	10	30	10	48	10	31	10	49	52	31	10	49	52	24	3	15	16	8	52	15	16	8	52	2	16	8	52	2	76	8	52	2	76	1	52	2	76	1	4	2	70	1	4	87	70	1	4	87	14	1	4	86	14	2	4	87	14	2	2	87	14	2	2	1	83	12	12	7	20	6	6	3	10	34	6	3	10	34	9	3	10	34	9	4	9	33	8	3	23	33	8	3	23	12	8	3	23	12	12	3	23	12	12	38	23	12	12	38	3	22	22	68	5	39	22	68	5	39	1	34	2	19	0	86	2	19	0	86	6	19	0	86	6	59	0	86	6	59	33	86	6	59	33	7	9	89	50	11	16	88	50	11	16	4	62	14	20	4	28	14	20	5	29	5	16	4	23	4	77	4	23	4	77	33	23	4	77	33	4	3	61	26	3	46	61	26	3	46	4	26	3	46	4	2	3	46	4	2	1	46	4	2	1	6	59	36	16	92	14	36	16	92	14	25	14	83	13	23	81	83	13	23	81	2	9	16	58	1	53	16	58	1	53	11	58	1	53	11	27	1	53	11	26	36	53	11	26	36	5	0	0	0	0	95	0	0	0	95	1	0	0	95	1	1	0	95	1	1	0	95	1	1	0	1	10	8	2	8	69	8	2	8	69	2	2	8	69	2	3	8	69	2	3	31	69	2	3	31	8	5	8	77	21	52	8	76	21	52	11	77	21	52	11	34	26	65	13	42	0	65	13	42	0	18	16	48	1	21	24	41	0	17	20	85	0	9	10	41	51	9	10	41	51	9	10	41	51	9	8	41	51	9	8	1	51	9	8	1	11	42	36	3	50	83	36	3	50	83	19	3	50	83	19	4	29	47	11	2	57	47	11	2	57	20	11	2	57	20	68	2	57	20	68	7	57	20	68	7	2	22	74	8	2	22	74	8	2	22	8	9	3	26	10	51	2	26	10	51	12	26	10	51	12	23	10	51	12	23	9	51	12	23	9	1	27	55	21	3	74	55	21	3	74	9	21	3	74	9	5	1	31	4	2	95	31	4	2	95	10	4	2	95	10	31	2	94	10	30	43	95	10	31	43	4	19	60	83	8	6
2019-04-28	91	12	13	5	3	79	87	34	17	15	87	34	17	15	5	95	48	44	13	2	83	76	23	3	11	80	24	3	11	3	70	8	32	10	46	9	33	10	47	59	33	10	47	59	24	3	15	19	8	53	15	19	8	53	2	19	8	53	2	74	8	53	2	74	1	53	2	74	1	4	2	68	1	4	87	68	1	4	87	14	1	4	87	14	2	4	87	14	2	2	87	14	2	2	1	83	12	11	6	19	6	5	3	9	37	5	3	9	37	9	3	9	37	9	3	9	36	8	3	18	36	8	3	18	11	8	3	18	11	12	3	18	11	12	39	18	11	12	39	2	20	22	69	4	37	22	69	4	37	1	34	2	18	1	82	2	18	1	82	6	18	1	82	6	60	1	82	6	60	35	82	6	60	35	7	9	91	54	11	13	91	53	11	13	3	67	14	16	4	27	14	16	4	28	5	13	3	23	4	80	3	23	4	80	30	23	4	80	30	4	3	63	24	3	52	63	24	3	52	4	24	3	52	4	3	3	52	4	3	1	52	4	3	1	7	60	42	18	97	13	42	18	97	13	22	16	88	12	20	84	88	12	20	84	1	9	14	59	1	53	14	59	1	53	10	58	1	55	10	28	1	53	10	27	36	53	10	27	36	5	0	0	0	0	93	0	0	0	93	1	0	0	93	1	1	0	93	1	1	0	93	1	1	0	1	8	9	2	8	93	9	2	8	93	2	2	8	93	2	3	8	93	2	3	32	93	2	3	32	8	5	8	80	20	55	8	80	20	54	11	80	20	55	11	31	24	68	14	38	1	68	14	38	1	18	15	44	1	22	8	38	1	18	7	86	0	9	3	41	45	9	3	41	45	9	3	41	45	9	9	41	45	9	9	1	45	9	9	1	11	44	41	3	53	84	41	3	53	84	20	3	53	84	20	2	30	48	11	1	62	48	11	1	62	23	11	1	62	23	92	1	62	23	92	7	62	23	92	7	2	25	100	8	2	25	100	8	2	25	8	9	2	30	10	51	2	30	10	52	12	30	10	52	12	24	10	52	12	24	9	52	12	24	9	1	29	56	22	3	81	56	22	3	81	10	22	3	81	10	8	1	33	4	3	91	33	4	3	91	11	4	3	91	11	34	3	89	11	34	44	91	11	34	45	4	21	66	86	7	4
